"Date","Title","Review_Text","Review_Score","Country"
2015-12-25,"Much Improved Over Heir to the Empire-4.5/5 Stars","4.5 StarsAfter being like, one of seven Star Wars fans to not like Heir to the Empire all that much, I have to commend Zahn for actually making an effort with the second book in the trilogy.With Dark Force Rising, the writing feels more effortless and engaging. Gone is all the obligatory and formless set-up, and the characters and action propel the plot forward instead of the plot putting them where they need to be. Well, the plot still puts them where they need to be, but it feels much more organic here and the story and character settle into themselves. Zahn feels like he's having fun this time and not just getting all of the requirements for the set-up out of the way like he did with Heir.",4,"US"
2008-08-22,"Excellent second volume in a superb trilogy","Timothy Zahn continues the incredible story of the New Republic's efforts to repel the attacks of the formidable Grand Admiral Thrawn in Dark Force Rising, the second volume of a trilogy. Set five years after Return of the Jedi, this book is an excellent continuation of one of the most interesting storylines in the Star Wars Expanded Universe. Since the trilogy was written in the early 1990's, some details have been contradicted by the prequel films and the immense growth of the saga, but the overall impact of the story is undiminished and things fit together remarkably well.The book opens with Thrawn's assault upon smuggler Talon Karrde's base of operations on the planet Myrkr. Karrde is struggling to maintain his profitable neutrality in this conflict, but the open attack by the Empire starts him down a path that ultimately will have major ramifications in determining the victor between the Imperial remnant and the fledgling New Republic. Zahn avoids painting Karrde as a carbon-copy of Han Solo, another smuggler whose heart is opened to his inner goodness via external events, by keeping Karrde as an outside force willing to collaborate with the New Republic but not willing to flat-out join.The primary focus of this second volume's plot is centered around the Katana fleet, a legendary group of Clone Wars-era automated dreadnoughts lost in the uncharted depths of space. This fleet, also known as the ""Dark Force,"" is fantastically desirable to both the New Republic and Grand Admiral Thrawn. The galaxy largely believes the massive fleet to be a myth, but events here prove otherwise and we are swept to a tense conclusion in which both sides make their play to acquire this source of power.The former Emperor's Hand and Imperial assassin Mara Jade plays a key role in this story. Her impetus to kill Luke Skywalker remains from the first book, but essentially there's never a good time to actually do it. Indeed, despite blaming him for the collapse of her life and despite the Emperor's implanted suggestions, she ends up teaming with Luke to save Karrde and his crew from the Empire. Zahn does a great job weaving her story into Luke's and she brings a very interesting perspective as an ex-Imperial servant. Also enjoyable is a sequence in which she meets Grand Admiral Thrawn and starts to realize that her role as Emperor's Hand wasn't quite what she thought it was.Luke learns more about the Force and the Jedi through his meeting with the mad Jedi clone Joruus C'baoth on the planet Jomark. Luke is portrayed as very unsure of himself, a decision I don't entirely agree with, but considering that Luke is single-handedly attempting to chart the future of the Jedi, I can see why Zahn developed this particular characterization. If Luke had been a little more self-confident of his own feelings about right and wrong, I don't believe he would have spent very long with C'baoth, but I do like how this time depicts Luke as extremely anxious to weigh all possible paths and opinions as he forges his own vision of a new Jedi Order. Also valuable to this portrayal is a short but engaging scene where Luke arbitrates a small dispute between two aliens in a bar and realizes the high esteem that much of the galaxy still places in Jedi.Dark Force Rising has a spectacular storyline involving Leia's efforts to understand and ally with the Noghri people, the same species who assiduously attempted to kidnap her and her unborn twins throughout Heir to the Empire. Leia journeys with Chewbacca and C-3PO to Honoghr, the devastated Noghri home world. The Noghri are a brilliant addition to the Star Wars universe, a truly alien species that Leia struggles to relate to and eventually is able to reach. The sequence in which Leia discerns the truth concerning what the Empire did to the Noghri and Honoghr is absolutely compelling.The Thrawn Trilogy is some of the best reading in the Expanded Universe, and as such Dark Force Rising is highly recommended. Zahn offers a potent mix of action, politics, character development, and intriguing plotlines to make a fresh and highly readable tale.",5,"US"
2013-12-04,"A wonderful written introduction to Star Wars","As is apparently common knowledge, the second book of a trilogy tends to have the most issues.  But I think this is where Zahn really took off.  He builds on the relationship between Han and Leia, he generates a suitable counterpart for Luke, an ex-assassin whose last mission from the emperor had been to kill Luke.  Old characters come in and out of the book, developing from their static personalities in the movies.  New characters are introduced; characters interesting enough to be found playing important roles in later non-Zahn novels.  The coup de 'tat, though, is Thrawn.  Intelligent, cultured, focused - a character much more frightening in his own way than the Emperor could ever manage because he has no temper.  It is a tribute to Thrawn that he is such a well-remembered character and yet no other writer has tried to put him in their novel.  To do so would be to either write on the same level or fail miserably.",5,"US"
2012-04-07,"Dark force rising, rises above expectations","The best thing about this book is it doesn't catch you up with what just happened, it starts off assuming you read Heir to the Empire the first book.  You could probably figure out what happened as you read it but it doesn't make it obvious, which I greatly appreciated, and felt rewarded for reading the first book.The story is great once it gets going and has a great ending where all the characters meet up, at the end.  Leia gets a better story line this time, where the first book she only had a couple of chapters used to set up the story that unfolded in this one. I love the Luke and Mara relationship works out it's very interesting how Mara wants to kill luke but keeps having situations where she needs him.The problems I had with this book is it did take a couple chapters to really get going, and I found Han and Lando's mission very confusing, they started out with trying to find out who framed Aukbar, then they get distracted with Katana fleet, it just got a little confusing and new people kept getting introduced in their storyline.All in a it's a great story add to the star wars universe, and now i'm going to read the next book in the trilogy.",4,"US"
2013-08-07,"Yagyu review","A simply amazing follow up to a masterpiece.Who says sequels always suck. We got empire strikes back and the dark night as some great examples of a sequel being better then the original.Dark Force rising is one of those sequels that does not disappoint.pros and cons1: Thrawn is winning! Grand admiral Thrawn is winning just about every battle in the struggle for control of the galaxy. This really makes you root for the empire.2: Leia! The Leia arc in this was pretty cool. It really developed her character allot more3: Smuggler scum! We get allot more involved in the fringes of society.4: The Katana Fleet! A mass of warships created pre clone wars but lost in space for decades. Now the New Republic and the Empire race to see who can bolster their forces by adding the Katana fleet to their armada.5: Noghri! The Noghri really start to think about their service to the empire in this story and we begin seeing how manipulative the Emperor truly was.6: C'baoth! The insane clone Jedi Master really amps up the crazy and starts seducing luke to the dark side, planting the seeds we will see culminate in the Dark Empire comic series.Cons:1: Dengar? I was a bit bummed this was not the real Dengar from Empire Strikes back. But then i guess if it was well it might be even more disappointing.2: Mara Jade. Her arc seemed a bit toned down, or maybe i just wanted more of her, lol.Overall this is a really great read and a great addition to the star wars universe!",5,"US"
2003-10-08,"An absolutely PERFECT sequel to Heir to the Empire","Timothy Zahn's incredible 'Heir To The Empire' remains one of the 3 greatest Star Wars novels written (the other 2 would be the immediate sequels, of course) and 'Dark Force Rising' picks up shortly after, with a slightly misleading title.  When you are dealing with anything that has the Star Wars name on the front, when you read 'Dark Force' what comes to YOUR mind?  Well my opinion had something to do with the Dark Jedi that was introduced in 'Heir' but you may as well drop that idea right up front.  The fabled Dark Force is a fleet of Dreadnaught ships with a Dark Coloring that were all networked together (or in this case, Slave Rigged) to one ship called the Katana, and one day (as the story goes) the Katana's crew goes nuts and trips them all into Hyperspace and instantly an entire fleet of ships disappear, never to be seen from again.  As events from 'DFR' pick up, smuggler Talon Karrde apparently believes that he knows exactly where the Katana Fleet is located, and since the Alliance AND the Empire are in desperate need of new ships, finding the Dark Force suddenly becomes Priority #1.  Who will get to the ships first, and also, does either the Empire OR the Alliance have enough men to crew the fleet if and when the ships are found in the first place?We delve deeper into the corrupted mind of the cloned dark Jedi, Joruus and what plans Grand Admiral Thrawn has for him and we see a little more of what his grand scheme is for defeating the Rebels.  The depth of character development in 'Dark Force Rising' is more apparent and we get into the mind of Thrawn even more.  Zahn's evil creation marks him as an even greater 3-dimensional character than either Vader or the Emperor ever was on the big screen.  More depth.  More ambition, and most of all, more brains.  Where Vader & the Emperor ruled by fear, Thrawn rules by simply making the best decisions based on solid research and the brilliant deductions from the mind of the only alien Palpatine ever allowed to rise in major rank within the confines of the Empire.  Zahn never gives us too much info too quickly, always leaving some detail out of the picture until just the right moment when he opens the curtain of your mind and reveals a little more of what we have in store for the last book, 'The Last Command'.  Just as the bombshell was dropped at the end of 'The Empire Strikes Back' with the revelation from Vader that he is Luke's Father, Zahn leaves us hanging at the end of 'Dark Force Rising' with quite a nailbiter of an ending, too.Once again, I can find nothing wrong with this 2nd installment in this trilogy.  I have yet to read ANY Star Wars novels that are as well drawn out and all-out entertaining as this series was and is--with the possible exception of the 'Hand of Thrawn' duo that Zahn wrote several years later (although still excellent, they were not as good as his original trilogy).  'The Last Command' is simply put a grand ending to this incredibly well told series of books.  Many have wondered how well these 3 books would've turned out had they been put up on the big screen...well, if they could've done it, my personal opinion is if they would have closely followed the novels, they would most certainly have been MUCH better than Episode's I & II have turned out to be.  Run out and buy this series if you haven't yet.  Absolutely the best of the best in the Star Wars Universe in print, and they simply should NOT be missed.  Bravo, Mr. Zahn.",5,"US"
2004-02-15,"The Adventure Continues. . .","In Dark Force Rising, Timothy Zahn continues the spectacular story he began in Heir to the Empire, while upping both the intrigue and action of the incredible story arc.The stakes are higher than ever. Grand Admiral Thrawn's first puch against the New Republic was unsuccessful, but the victory wasn't nearly one-sided. Treachery and political infighting threatens to tear the government apart. As Han and Lando fight to clear Admiral Ackbar's name of treason, Leia races to an alien planet to try to bring a dangerous and proud alien race into the fight against the Empire. Luke, feeling the call of Joruus C'baoth, the mad Jedi master, must team up with Mara Jade once again, to free her employer and comrade from Thrawn's own ship.The threads of the plot, while becoming more numerous and complex, never get tangled. Zahn juggles the huge cast of characters with talent that few have ever shown in the series. The action is larger, the characters are more complex, creating tension on both sides of the war. The clashing between Joruus C'baoth and his uneasy ally, Thrawn, becomes more apparent, and threatens to disrupt the Empire's plans, and C'baoth himself makse a move to corrupt Luke, Leia, and her unborn children for his own twisted desires.This is one of the rare sequels that doesn't suffer from sequelitis. True, you really have to have read the first book to understand what's going on, but the book has a definite beginning and end, and more than enough excitement and interesting characters to fill the 400 plus pages. But, aside from the quality, which is exceptional, this is just a plain fun read. Like the first novel in the Thrawn Trilogy, this captures the essence of the Star Wars mythos, while building on its wonderful history and story.If you're looking for a fantastic literary saga in the Star Wars universe, you can't do better than the Trawn Trilogy, and the second book proves that Zahn's writing and grasp of the SW universe just keeps getting better and better.",5,"US"
2001-03-20,"An excellent middle book to the trilogy","While this book isn't as exciting as Heir to the Empire, and not  as immensly well written as The Last Command, it's still an excellent book that is essential to understanding the whole trilogy.  Since I consider this trilogy to be the cornerstone of Star Wars fiction, I would therefor recommend it to anyone, even  the casual fan who would just kind of like to know what happened next.  I would defenitely also recommend reading Heir to the Empire first, since otherwise this book will make no sense what so ever.  For those of you just getting into Star Wars fiction, this is a very good place to start.  In fact, I would even recommend reading this series before the ones set before it, since that way it will give a better general perspective of the overall story.  Several important things happen in this series that have a profound effect on everything that comes after it, Han and Leia  have their first children, Jacen and Jaina, the New Republic meets it's match (once again) and for that matter so does Luke.  Anyway, the story of this book in particular basically revolved around a bunch of space battles in which everyone is fighting over the Katana Fleet, or the Dark Force, which is a fleet of dreadknots (or however that's spelled) that was lost some time ago.  The smuggler Talon Karrde and his second  in command Mara Jade know where it is, and promise to give it to  the New Republic, something that makes Mara Jade (a former imperial assasin/spy with an intense hatred of Luke, and also happens to be highly force sensitive) very displeased.  Meanwhile, a pregnant Leia is on Honoghor trying to consolidate the Noghri into joining the New Republic.  Though, while this book is full to the brim with vivid battles of all kinds, there is plenty of character stuff to satisfy also.  Original and new characters alike are portrayed magnificently, both in their personalities and in their interactions with the other characters.  Another excellent thing about this series is that it  is the official introduction of Mara Jade, who is possibly the coolest and most interesting character in Star Wars.  Her interactions with Luke especially were superb, very fun and interesting.  When I read this book for the first time I found it  hard to believe those two were going to end up together, even if  it does happen ten years later, but now the second time around I  can see the subtle attraction developing between them.  I think this will be a relationship I will enjoy for once, much better than Luke's other relationships (Gaeriel, Callista(gagging noises))  Anyway, this is an excellent book that I would definitely recommend to any Star Wars fan, child or adult.",5,"US"
2005-09-08,"suffers a bit from being a middle book, but better than a lot of Star Wars","""Dark Force Rising"" is the second volume of the Thrawn Trilogy written by Timothy Zahn.  Han Solo and Lando Calrissian are working to discover the identity of the intelligence leak within the New Republic High Council.  As they work on this they learn of the leak they learn of the existence of the legendary Katana fleet which disappeared decades before.  Leia Organa Solo is seeking to convince the Noghiri race to stop hunting her and to abandon their servitude to the Empire.  Luke Skywalker, on the other hand, feels a call of a long lost Jedi Master named Joruus C'Boath.  Joruus is quite insane and also happens to be a clone of the real Jedi Jorus C'Boath who was lost during the Clone Wars.  The Grand Admiral Thrawn seeks to claim the Katana Fleet for his own and to crush the Rebellion, as he still sees it.There is a lot of plot in this book, and while there is a slow start and I felt for at least half of this book that ""Heir to the Empire"" was far better, ""Dark Force Rising"" picks up midway through the book and by the end I was just as impressed as I had hoped to be.  It is very easy to see why Timothy Zahn's trilogy provided the spark which led to so many more Star Wars novels.  These are well told tales featuring our favorite characters from the movies and they are brand new adventures.  In the midst of the hundred or so Star Wars novels it is easy to forget that these books here really set the stage and while there were Star Wars novels written before ""Heir to the Empire"", nothing really compares to this series and this is really the standard for all future Star Wars novels.Not a perfect book, by any means.  ""Dark Force Rising"" is definitely a middle novel with all the flaws therein, but in the realm of Star Wars this remains one of the better novels even a decade later.-Joe Sherry",4,"US"
2008-02-14,"Action Packed Adventure","I really enjoyed Dark Force Rising, the second book in the Thrawn Trilogy by Timothy Zahn, and it made me excited to read the rest of the books in the Thrawn series.Dark Force Rising starts immediately where Heir to the Empire leaves off. Admiral Ackbar is in prison, accused of treason, and Fey'la is still trying to take over leadership of the New Republic. Han Solo and Lando Calrissian journey to investigate the claims against Ackbar. Leia rendezvous with Khabarakh, and she must try to convince his fellow Noghri the Empire is exploiting them while she and Chewbacca try to remain hidden from Grand Admiral Thrawn's presence on the Noghri planet, Honoghr. Luke, still questioning his abilities as a Jedi, sets off to find Jedi Master Joruus C'Boath on the small planet of Jomark. Mara Jade inadvertently leads Grand Admiral Thrawn to Talon Karrde and his capture, and she must reluctantly seek out Luke Skywalker to help in Karrde's escape. Looming in the background of the novel is the search for the mythical Dark Force, a large fleet of Dreadnaughts, which could prove invaluable to whomever is able to find them first.Timothy Zahn's Dark Force Rising is an action packed adventure with one perilous situation after another. Zahn writes the characters and action so well, I found myself completely consumed by the story, eager to find out what happened next. I would recommend this book to Star Wars fans who read and enjoyed Zahn's first book in this trilogy, Heir to the Empire.",5,"US"
2011-11-02,"May not be for Star Wars Purists but still good","If you are a Star Wars purist who loved all 6 movies you are going to find some inconsistencies in this book and the movies.  Here are a couple - Mara tells Luke that the Emperor cut off Vader's right hand after the Battle of Yavin for his failure in stopping the Death Star's destruction and Coruscant is portrayed as having some rustic areas and mountains.Having said that - I wouldn't let that stop you from reading this series.  The inconsistencies are few and far in between and the story is actually quite well written.  This book picks up right from where ""Heir To The Empire"" left off and has our beloved characters continuing in their struggle to establish the New Republic amidst internal political strife and the rise of the remnants of the empire being led by Grand Admiral Thrawn.  I found it quite enjoyable to read.  It was like a breath of fresh air consider the atrocity that the Expanded Universe has become in recent years with the Legacy and Fate series...",4,"US"
2015-03-11,"in the way that it was much better than the first book and let me wondering how ...","Book 2 of the Thrawn trilogyWill Thrawn get a hold of the Katana fleet (a fleet of 200 Dreadnaughts, similar in size to Star Destroyers) and become the biggest threat for the New Republic? A threat capable of destroying the alliance of planets trying to recover from years under the Empire.Mara Jade has been discovered as an Imperial agent, the feared agent known as the Emperor's Hand, an agent that is also Force sensitive trained directly by Palpatine. It has also been discovered that Palpatine commanded Mara with killing Luke.Pregnant Leia escaping several kidnapping attempts but some Noghri have been able to identify her as the daughter of Lord Vader, and some pledging to assist and protect her with their lives.Luke has fallen under the spell of Jedi Master Joruus C'baoth, a Jedi Clone that is falling insane, and begins training with him.To me this was a fast paced book, and appreciated Zahn's writing, it made me remember Empire Strikes Back, in the way that it was much better than the first book and let me wondering how soon I was going to be able to get the next book and complete this story saga.",5,"US"
2012-03-02,"Improves on everything I didn't like in ""Heir""","!!!!Spoilers!!!!Dark Force Rising is one of those rare sequels that I enjoyed much more than the original.Heir to the Empire was a great book that I enjoyed but I always felt like it was lacking a strong plot and had too much buildup.  Dark Force Rising corrects that issue by having a well established plot quite early in the novel.Thrawn was also better written in this novel than in ""Heir"".  In the first book his intelligence was almost ""godlike"" to the point where I was reading and was like ""Come on, there is no possible way he could know that.""  In this story he is more mortal and although still extremely intelligent, he makes a few errors in his judgement and doesn't know things that he cannot possible know.I liked also how we got a more in depth look at C'baoth and his interaction with Luke.  I would have liked to see more Mara and Luke interaction but I imagine that there will be a lot of that in THE LAST COMMAND.Another aspect of Dark Force Rising I really enjoyed was how well written it was.  There were only a couple times in the novel where I really had trouble picturing what Zahn was trying to describe.  This happened much more in ""Heir"" and countless other books I have read.Overall, I loved Dark Force Rising, on a 10 point scale I would give it a 9, which easily translates into a 5 out of 5 star recommendation on Amazon.",5,"US"
2004-07-27,"Well worth reading","""Dark Force Rising,"" the sequel to ""Heir to the Empire,"" was actually, in my opinion, a tad more enjoyable than the latter. Both made excellent science fiction and even though neither were flawless they read like Dostoyevsky or Shakespeare next to Kevin J. Anderson and Steve Perry. In ""Dark Force Rising"" Skywalker finally meets C'baoth after a number of clashes with the Imperials, although the time spent with him is short and only covers less than two chapters throughout the book. C'baoth is pretty much what is expected, attempting to lure Skywalker over to the darkside of the Force. Leia makes what I considered a very foolish trip to the Noghri planet in an attempt to gain their allegiance in the New Republic, while Han and Lando are involved in adventures of their own in the dank underground of smugglers and renegade politicians in an effort to absolve the illustrious Admiral Ackbar from the accusations of treason leveled against him by Fey'lya. Grand Admiral Thrawn and Pellaeon? Well, they don't do much more than what they did in the first book. Thrawn continues to be absorbed in studying other culture's art as if he was Reich Marshal Goering while continually being thwarted by our favorite heroes and Pellaeon continues to question Thrawn's seemingly rash decisions and then acting surprised at Thrawn's unmatched brilliance when Thrawn's hunches or inductions prove to be correct. Thrawn and Pellaeon, I admit, have easily become two of my favorite Imperial characters, however, although the book abounds with allusions to Grand Admiral Thrawn's tactical brilliancy and cleverness, I have yet to actually experience it. Time after time Luke, Leia, Han and Lando continually escape his carefully planned attacks, even once while Luke and Jade happened to sneak inside of his vessel to emancipate an imprisoned Karrde. Also, all actual direct attacks launched by him on the New Republic seem to be more hit and run than actual battles meant to create actual mass destruction. His putative ""tactical brillancy"" resembles more that of a small dog annoyingly yapping at the heels of a large man. In any case, I hope to see Thrawn in all of his power in the last book of the trilogy. All in all, the ""Thrawn"" trilogy certainly deserves 4 stars, however, even with Zahn's excellent ability to give the characters in depth personalities that are identical to how they were presented in the movies it is still far outdone by the movies and I feel that that has more to do with the plot and some of the (what I thought were) farfetched events therein.",4,"US"
2003-09-20,"Zahn's Force Rises in this second Thrawn novel","Continuing the ""further adventures"" of Luke Skywalker, Princess Leia Organa Solo, Han Solo, Chewbacca the Wookiee and the rest of the Star Wars heroes, Timothy Zahn followed up his best-selling 1991 Heir to the Empire with this second volume in the Thrawn Trilogy.It is a time of crisis for the New Republic.  Even though Darth Vader and the Emperor are dead and the galaxy-spanning Empire reduced to a quarter of its original size, a new Imperial warlord has returned from the Unknown Territories and rallied the cream of the Imperial fleet to mount a savage attack on the still-struggling New Republic.Aided by the insane clone of a long-dead Jedi Master, the tactical genius Grand Admiral Thrawn has discovered the means to clone Imperial troopers, crewers, and pilots to replenish the once-depleted forces of the Empire. Now he searches for the Dark Force, the near-mythical Katana Fleet of ancient but still powerful dreadnaughts lost in a bizarre incident in the days before the Empire. Once in Imperial hands, this massive fleet will help Thrawn and his forces to regain control of the galaxy.But all hope is not lost to the former Rebel Alliance.  Luke, Leia (who is pregnant with Jedi twins), Han, Chewie, and the droids are now being aided by the mysterious smuggler chief Talon Karrde and his protege Mara Jade.  Facing the twin threats from Thrawn's stunning offensive and political discord from Bothan politician Borsk Fey'lya, the Heroes of the Rebellion are still the galaxy's brightest hope in the struggle between good and evil....",5,"US"
2005-11-09,"The Least Of The Thrawn Trilogy But Still Very Good","""Dark Force Rising"" is the second book in the 'Thrawn Trilogy' that officially relaunched the Star Wars saga in novel form in the early 90s.  There are some great moments in here, and important continuing development of both the central characters - including a number of figures who were introduced for the first time in ""Heir To The Empire"": Mara Jade, Grand Admiral Thrawn, Jorus C'baoth, Talon Karrde, and the entire Noghri race, for starters - and of the evolving state of the Star Wars galaxy in a post-Palpatine era.  Despite its importance in the Star Wars scheme of things though, I can't help but feel that this doesn't quite live up to either ""Heir"" or the trilogy's concluding chapter, ""The Last Command"".  Basically, a great book is hampered somewhat - not crippled certainly, but hampered - by some troubles with time pacing (certain things zip by too fast, both for the story's sake and believability, while others avoid becoming 'dragged-out' only by the narrowest of margins) and an overreliance on coincidence.  That may seem a strange comment for a Star Wars tale, but in the movies things that perhaps Should have come off seeming too coincidental somehow didn't, they just Felt right.  Chalk it up to fate, or the Force, or the movies's general abilities to avoid potential pitfalls as deftly but as surely as the Millennium Falcon skimming between two collision-bound asteroids, but it pulled it off almost all the time, and the very best novels and comics have done so too, maintaining a feeling of credibility even in the wildest and most outlandish situations.  Something went wrong here though (in my opinion), things just didn't 'click' at the right moments, and the result was the aforementioned problems. The most unfortunate aspect is that these problems rear up most heartily during some of the book's most important and dramatic passages, particularly toward the end, where they can damage the impression of the overall tale more than if they came primarily in, say, the first couple of chapters.  None of this is sufficient to stop ""Dark Force Rising"" from being a great piece of Star Wars lore; it's not the alltime great it could have been (and that the other two episodes of the Thrawn trilogy were) but it's certainly not a bad or a 'merely average' book either.  It's exciting, it has great, awe-striking cinematic imagery, and great use of character (one of the more intriguing developments that I can touch upon without giving anything away is the position Luke Skywalker now finds himself in as a galactically famous Jedi, where various argumentative parties are looking upon him to serve as mediator in their disputes.  It's a great step in the role of the Jedi in the new galactic order that's taking shape.)  As Thrawn's longrange plans to reinvigorate the Empire - shrunken and crumbling at the start of ""Heir"", with the Rebels (now the New Republic)  in control of four fifths of the galaxy, proceeds with the Republic in the now-unfamiliar position of often being back on the defensive, while the ""Dark Force Rising"" title refers not only to the Empire's resurgence but to the quest for a legendary, believed-mythical, long-lost fleet of powerful ships that could be a huge advantage to whichever side harnesses them.  Despite any shortcomings this is still a very good book in its own right.  But it's the continuing development of characters and concepts that are so essential not only to the Thrawn trilogy but to the whole Star Wars Universe (both in books and comics that would come later, and in adding even more flavor to the movies, like ""Empire Strikes Back"" made parts of ""Star Wars"" even better once you'd seen both, and ""Return Of The Jedi""'s insights enhanced both ""Empire"" and ""Star Wars"", and so on) that makes ""Dark Force Rising"" a book that I have to really, really recommend to Star Wars fans, and that gets the novel up to a good four stars.  A lot takes shape in this episode.",4,"US"
1998-06-14,"Lots of plots, action, very interesting","Dark Force Rising, is an interesting novel with many plots.In one scence the rebellion finds out that Karde(smuggler) knows the location of the Dark force, 200 Dreadnaughts, (old but heavily armored, and verpowerful weapons-wise).However one of Kardes associates was with Karde when he didcovered the Dark Force has fled to sell the information on where the Dark Force is. Now it becomes a race between the Empire and the Rebellion to recover the 200 Draednaughts. In another scene C'baoth the dark Jedi Master (he's a clone) attempts to turn Loke Skywalker to the dark side. He plans to make a small army of Dark Jedi's tat consist of Mara-Jade, Luke,Leia, and her twins.Luke is almost turned to the Dark Side by Mater Jorus C'baoth (he uses a mind control trick).However C'baoth fails to do so after Mara-Jade interveins.This and more is some of the thigs thet happens inthis great book. Iwould of give this book 5 Stars but the Last Command is the best of the trilogy, Because is has a great ending for Admiral Thrawn  and turn of eventts btween Master C'baoth and his victems. Grand Admiral Thrawn is one of the most ingenious enemies in the Star Wars universe. If you thought the Rebellion had an easy path or a mopping up job after defaeting the emperor you thought wrong.",4,"US"
2008-02-18,"Rising Action","While I must admit that I was not a great fan of the first book in the Thrawn Trilogy ""Heir to the Empire"", the second book really got my attention.  I will venture to say that most people reading the Star Wars books are reading to see the characters they loved from the movies develop.  In the second book, Han Solo, Luke, Lando Calrissian, and Leia Organa Solo take center stage as they chase an once defunct fleet of abandon ships while a conspiracy against the New Republic unravels.  It makes for a fast paced read that is hard to Star Wars fans to dislike.There were a number of aspects of this book that I really enjoyed.  Star Wars certainly has some political wrinkles in the plot.  ""Dark Force Rising"" sees the New Republic's government developing into dangerous factions.  The power grabs of this era are not limited to the Sith.  Seeing the insanity of Jedi Master Joruus C'baoth spiral as he meets Luke Skywalker affords the opportunity to develop Luke's character as he continues to learn the ways of the force.  As I await the third book in the trilogy, I am most looking forward to seeing the direction which the author takes the Mara Jade character. While the author seems to have ended this aspect of the story, I find it hard to believe that the author would end it so abruptly.After reading the first book in this series, I was certain that I would be disappointed by chronology.  After reading the second book, I can not wait to read the third book.  With the plot leaving questions in my mind, the author did more than enough to keep the series interesting through three books.",5,"US"
1998-12-21,"Raises the bar for spinoff work","Those who think that good SF is simply huge ships duking it out with the help of CGI will of course be disappointed. For me, the character of Thrawn was a relief, for the same reason all of the other characters Zahn creates  were a relief: The bad guys have some good characteristics (Pelleaon is  intriguing because of his pragmatism and dedication and, along with Thrawn,  the first, and I do mean first, SW baddies who were not merely comic-opera  rejects from the Nazi school of winning friends and influencing people,  amusing in their self-important incompetence -- read ""Darksaber,""  if you can stand it, to see what I mean) and the good guys have their flaws  (Karrde is intriguing as an amoral smuggler king whose pragmatism and pride  trick him into doing the right thing). Zahn artfully fleshes out the  archetypes created by Lucas in his Campbellian epic to create a story that,  rare among spinoff fiction (e.g. much of the Star Trek follow-on with the  exceptions of Diane Duane and John Ford), did not leave me feeling like I  wasted my time.",4,"US"
2008-05-17,"An exciting second installment","Having left our heroes in the wake of imminent danger, Dark Force rising starts off with a real sense of foreboding.  This installment of the Thrawn Trilogy delves into Leia's character and interestingly examines Darth Vader's influence during his reign with the Empire.  The Noghri character whom befriend's Leia is told of Vader's ""generosity"" as well as the Empire's during the time of the Galactic Civil War.Another fun aspect of this book was following Lando and Han in their discovery of the Dark Force fleet.  It was a nice venture into different territory and interesting to see how these two characters interacted when pressed into dangerous situations.Luke's training with C'boath is also well written and readers get a real sense of Luke's lack of confidence in his skills since defeating Darth Vader.  His rushed training on Dagobah is echoed nicely in his story arch for this novel and it fleshes out his character very well.For those who loved Heir to the Empire, you just need to keep reading the trilogy!",5,"US"
2010-09-09,"A masterpiece","I first read this book 15 years ago, and it hasn't lost its magic. While much of the rest of the Star Wars Expanded Universe has become bogged down with irrelevant characters and unrealistic plot twists, Timothy Zahn's Heir to the Empire Trilogy actually manages to recapture the feeling of the original Star Wars trilogy. The original characters all play great roles and the ploy is well paced. More important, this book introduced several of the Expanded Universe's most beloved characters, from Mara Jade to Grand Admiral Thrawn. The assassin aliens, the Noghri, are the coolest new aliens in the Expanded Universe, and possibly all of Star Wars. Like the other characters in the book, they have interesting, well-developed personalities and cultures. Overall, this trilogy is required reading for any Star Wars fan (the other books - not so much).",5,"US"
2000-11-14,"One of the select few authors . . . .","Upon rereading this book some few years after I read it the first time, I found that the excitement had diminished not a whit.  Dark Force Rising is my personal favorite from this trilogy.Some great characterization as regards Lando, Han, Luke, Leia, Wedge, Borsk, Thrawn, CBaoth, Karrde, Aves and Mara.  Zahn also introduces some new characters:  Bel Iblis, Sena and such.  Delta Source is still a mystery.Good to see Wedge and the Rogues again, by the way.  I enjoyed Han and Lando's adventures.  The last four chapters are stupendous.  The battle for the Katana fleet is terrific.  The twist at the end is great and I really enjoyed the confrontation between Leia and Fey'lya during the battle.All in all, Zahn is part of a very select group of the really great SW authors out there.  He ranks with Stackpole, Allston, Perry and Tyers as the very best of the best.  Anderson, Wolverton, Salvatore, Rusch, Smith and a few others get an honorable mention.",5,"US"
1997-10-02,"Trilogies have  hindering parts,and DFR proves just that.","DFR is an ultimately recommendable book... for people who haven't read the other two, and those who like strategic science fiction, not action science fiction. Although it is commendable, I did not find it an easy read, and many times I put off my reading sessions only because I wanted to find more excitement than C'Baoth Insanity. I myself, finishing the other two books in 5 days apiece (school, you know), ended this story 2 weeks after I started. It doesn't have the fit and action of the other two, and the principles of the films. All in all, it's a good book, but good is not on the positive side. I'd say marginal. It's good by itself, but is hard to read without finishing HEIR to really understand. Compared to HEIR's perfect quality and TLC's almost-perfect reputation, this is a real setback for the best STAR WARS book trilogy of all. A necessary read to get into the wildest part of the trilogy: The Last Command.",4,"US"
